0	90	0	8.25949955	-4.96127224	-14.7824993
0	90	0	1.05949998	-10.0820799	-11.8259993
0	90	0	7.75950003	4.96127224	-11.8259993
0	90	0	1.05949998	10.0820799	-8.86949921
0	90	0	1.05949998	7.68121195	-2.95649981
0	90	0	1.05949998	7.68121195	2.95649981
0	90	0	1.05949998	10.0820799	8.86949921
0	90	0	1.05949998	-10.0820799	11.8259993
0	90	0	1.05949998	4.96127224	11.8259993
0	90	0	1.05949998	-4.96127224	14.7824993
